"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3P6ENY9P79QM4ABBZU5F0V1HG51HI8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3PJUZCGDJ7A3MIF9IYAXZ9420GB89D","A3RYTY3QHRXNIY","Approved","Mon Jun 19 22:34:20 PDT 2017","Mon Jun 19 22:36:32 PDT 2017","Thu Jun 22 22:36:32 PDT 2017","Thu Jun 22 00:21:44 PDT 2017","","","132","100% (479/479)","100% (413/413)","100% (358/358)","0","Did you like that in time movie?","That would be interesting","Was that the one with justin timberlake?","Yes","Yes i loved that movie","Me too","Ive seen it a whole bunch of times","Ive seen it a few","I want a sequel to that one","Me too","x",""
"3P6ENY9P79QM4ABBZU5F0V1HG51HI8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3TXD01ZLD5B0N9GA46FBETBBBJ6U48","AEWPAZBYA7XE","Approved","Wed Jun 21 13:11:42 PDT 2017","Wed Jun 21 13:14:49 PDT 2017","Sat Jun 24 13:14:49 PDT 2017","Thu Jun 22 00:21:44 PDT 2017","","","187","100% (254/254)","100% (201/201)","100% (167/167)","0","What is your favorite Francis Ford Coppola movie?","I'd have to say the first one.","The Godfather, by a long shot.","Which one?","All three.","Can't decide, huh?","They're all too connected.","What if I made you an offer you couldn't refuse?","What a dork!","Come on! Pick!","x",""
"3P6ENY9P79QM4ABBZU5F0V1HG51HI8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3WS1NTTKEZ6U531JQGXAGQKVLSIF02","A1UWZWN36BT051","Approved","Thu Jun 22 23:10:50 PDT 2017","Thu Jun 22 23:15:33 PDT 2017","Sun Jun 25 23:15:33 PDT 2017","Fri Jun 23 01:45:35 PDT 2017","","","283","100% (27/27)","100% (27/27)","100% (21/21)","0","What's your favorite thriller movie?","Agreed, Nick Nolte also does a great job in the remake as well. The original dies have some definite talent though, Gregory Peck for example.","Would have to be Cape Fear","The original it the remake?","Have actually only seen the remake, but the great Robert De niro is ultra creepy in it.","I agree, he's such a great actor and that films is outright chilling.","Have you seen the original?","No I also haven't seen the original, but have been wanting to.","I would be interested in watching them back to back, you willing?","Sure let's plan on it and then we can compare, De Niro is going to be tough to best though.","x",""
"3P6ENY9P79QM4ABBZU5F0V1HG51HI8","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3YWRV122CTT16A3CG95OV5RGECL8UR","A20HZD952T4B2O","Approved","Thu Jun 22 14:06:01 PDT 2017","Thu Jun 22 14:29:51 PDT 2017","Sun Jun 25 14:29:51 PDT 2017","Fri Jun 23 01:45:35 PDT 2017","","","1430","100% (20/20)","100% (20/20)","100% (19/19)","0","I think one thriller that is slightly underrated is The Butterfly Effect with Ashton Kutcher from 2004. Have you seen it?","I am definitely interested in this movie and may just check it out sometime.","I have not seen that, honestly. Ashton Kutcher doing a thriller movie, really?","I was caught off guard by it, as well. But when I saw it for the first time back then, I thought it was pretty good.","Does it still hold up after all of these years, including Kutcher's performance?","I still think the movie is fine if you take out the college rock music from that time period.","What's the film about exactly?","A young college kid played by Kutcher, discovers he is able to travel through time and does so in attempt to make life better for he and his friends.","That doesn't sound like too bad of a plot. Is it really Sci-Fi like?","Actually, no. While it is a thriller, there is also some decent drama in it.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","32XVDSJFP0R77NWERQ51U4XJEJIM2N","A1HKCTDOTL6C9I","Approved","Wed Jun 21 15:14:52 PDT 2017","Wed Jun 21 15:20:58 PDT 2017","Sat Jun 24 15:20:58 PDT 2017","Thu Jun 22 00:21:44 PDT 2017","","","366","100% (45/45)","100% (42/42)","100% (39/39)","0","Did you enjoy Basic Instinct or Basic Instinct 2?","I know, the movie was very sexy, but very mysterious and dark too, a perfect thriller in my opinion.","Basic Instinct 2 was trash. Sharon Stone was in it but Michael Douglas didn't return for it.","I don't blame Michael Douglas for not coming back for Basic Instinct 2. The fact they made a second one is a shame.","Did Sharon Stone do any other notable movies after Basic Instinct. She sort of just disappeared after being such a big star during that time.","She was in a few movies I remember such as the mother in Alpha Dog and various other roles that I can't recall right now.","Alpha Dog is the movie with Emile Hirsch, Anton Yelchin, and Justin Timberlake right?","Yeah that's the movie, Amber Heard, Olivia Wilde, and Amanda Seyfried were also in it.","What a star studded cast. I guess Sharon Stone just got older and stopped getting rolls. Basic instinct was probably her most notable role.","She was terrific in Basic Instinct. It was such an intense thriller, you kept wondering if she was the murderer.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","36AHBNMV1S6U4EJ87IDTKIBULR9DYG","A2Z6NL0CTXY0ZB","Approved","Thu Jun 22 11:40:28 PDT 2017","Thu Jun 22 12:08:49 PDT 2017","Sun Jun 25 12:08:49 PDT 2017","Fri Jun 23 01:45:34 PDT 2017","","","1701","97% (32/33)","100% (17/17)","100% (13/13)","0","You remember that thriller about a guy being chased by a crazed trucker?","Spielberg defined the meaning of road rage in that flick.","You mean the original one with Dennis Weaver in it?","Yeah, what was the name of it? I want to recommend it to a friend.","It's called Duel.","Of course. How could I forget that?","That movie's a classic. I must have seen it a hundred times.","Me too. I like how they kept the truck driver's identity a secret the entire movie.","I think he was in the diner though. He had to be, just not one of the guys at the bar.","That guy had a bad case of road rage, didn't he?","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","39JEC7537VV3VSIP2BVYTDPIH21CVV","A34QZDSTKZ3JO9","Approved","Wed Jun 21 08:23:02 PDT 2017","Wed Jun 21 08:28:32 PDT 2017","Sat Jun 24 08:28:32 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","330","100% (183/183)","100% (172/172)","100% (140/140)","0","What was the name of the movie where Tom Hanks was a captain?","Yeah, you really should see it.","On a plane?","No, he was on a boat.","Oh, the one with the pirates?","Yeah, that one.  Do you know the name?","Yeah, it was Captain Phillips.","Did you see it?","Yeah, it was pretty good.","That's what I'm hearing.  I was trying to look it up.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","39ZSFO5CA9QQQRZV7D2FKV0UUNRJUY","AHZIJXFRI8CUC","Approved","Thu Jun 22 10:44:32 PDT 2017","Thu Jun 22 11:05:26 PDT 2017","Sun Jun 25 11:05:26 PDT 2017","Fri Jun 23 01:45:34 PDT 2017","","","1254","100% (24/24)","100% (23/23)","100% (11/11)","0","Hey  how are you today? Can I help you find a movie today?","I think I will watch the 1998 version of Rear window.","You are so weird? You don't work in a video store any more!","How about a thriller to day? Whatever ait means to be a thriller today?","I like what people used to consider thrillers like Rear Window.","Have you seen the remake with Christopher Reeves? It was in 1998.","No I haven't. But how can you live up to the 1954 version with Jimmy Stewert .","I haven't seen the 1998 version. The Alfred Hitchcock version is just so good.","I love Christopher Reeves so that one might be good.","This is true. He was great as Superman,also in the movie Somewhere in Time, and  there's one other I can't think of at the moment","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3D3VGR7TA19NPL5P0YFNZDWLQKKR3U","AMYYL67LDKPDA","Approved","Wed Jun 21 16:39:03 PDT 2017","Wed Jun 21 16:40:47 PDT 2017","Sat Jun 24 16:40:47 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","104","100% (137/137)","100% (137/137)","100% (137/137)","0","Did you ever see Memento?","Exactly.  Was definitely an interesting experience.","A few years ago.  Why do you ask?","I'm just a bit confused by it.","I think everyone was confused by it.  What part in particular?","The ending.  So the whole movie was really in reverse?","Kind of.  It kind of progressed and went backwards all at once.","I feel like I need some sort of graph or something showing what's happening and when.","I think it did make the film more interesting though.","True.  If it would have been chronological, wouldn't have had the same impact.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3O7L7BFSHFJD6KI3ZV2A4CZRUBUIE7","A1WML1ZP2ISAR7","Approved","Tue Jun 20 18:01:49 PDT 2017","Tue Jun 20 18:06:34 PDT 2017","Fri Jun 23 18:06:34 PDT 2017","Thu Jun 22 00:21:44 PDT 2017","","","285","100% (41/41)","100% (41/41)","100% (41/41)","0","What thriller films  have you watched lately?","Well better to stay away from them then.","The Hills Have Eyes. Wes Craven really has some good movies","I hate that movie. That one is so scary. Kathleen Quinlan was really good in it.","Yea it was pretty bad. Even scary to me and I love those type of movies.","Not me. Thrillers are not my cup of tea.","Well sometimes they can be pretty scary, how about Children of the Corn?","That is another that I hated. I just cannot watch those kind of movies.","Well, I guess some people can and some can't.","I can't. I cannot get them out of my mind after I watch them.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3PJUZCGDJ7A3MIF9IYAXZ9420KP89Z","AEWPAZBYA7XE","Approved","Wed Jun 21 12:50:08 PDT 2017","Wed Jun 21 12:52:19 PDT 2017","Sat Jun 24 12:52:19 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","131","100% (254/254)","100% (201/201)","100% (167/167)","0","You know what my favorite thriller is?","Yeah. Hard to believe.","No. What?","The Shining.","That was a good one.","Jack Nicholson is so intense!","Did you know they redid that show.","Sacrilege!","I know! Worse yet, it was a mini-series.","Stephen King sure like to do those.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3R0T90IZ1T6KDVSUDGWCTCM8UMOGCJ","A2SSC9PR4KPNPQ","Approved","Tue Jun 20 17:35:03 PDT 2017","Tue Jun 20 17:38:32 PDT 2017","Fri Jun 23 17:38:32 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","209","100% (44/44)","100% (44/44)","100% (44/44)","0","Why am I able to watch Pulp Fiction so many times in a row?","The action scenes were very well done too.","Because its a really good movie!!!","There are so many good scenes","And the actors are all amazing, Samuel L Jackson was my favorite.","I liked how they had so many storylines but they all fit together.","The very beginning diner scene was well done, and they tied it to the end really well.","John Travolta was also a good part of the movie","I liked how their small conversations were so memorable.","The details of that movie are why its so easy to rewatch.","x",""
"33N1S8XHHMFXVPF7X9QG83O0VT6Z1N","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","3X73LLYYQ28H4VKWMCN8UNSL8SXNHT","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 12:56:33 PDT 2017","Wed Jun 21 13:43:11 PDT 2017","Sat Jun 24 13:43:11 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","2798","100% (387/387)","100% (344/344)","100% (303/303)","0","Have you heard of that ridiculous thriller movie","Afraid of what you will see","Which one is it","It had a ridiculous name its called cowboys versus aliens","That sounds like a bad movie","It just sounds ridiculous","and awful","Well i cannot judge it till i watch it","We ca watch it if you want","I am not so sure about that","x",""
"3ZURAPD288HRQ8O7WXW95B8IJODF1G","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:43 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:43 PDT 2017","","","30LSNF239VPLB46N6B792BQ2X7B2IU","A2FI2VTA8JVYS6","Approved","Tue Jun 20 04:48:34 PDT 2017","Tue Jun 20 04:53:49 PDT 2017","Fri Jun 23 04:53:49 PDT 2017","Thu Jun 22 00:21:45 PDT 2017","","","315","100% (92/92)","100% (83/83)","100% (59/59)","0","Do you like war movies?","Ok I look forward to watching it.","Yes I do.","There is one that I love a lot.","What is it called.","It is called Lone Survivor.","Is it a thriller.","It is so thrilling.","Ok I will watch it this weekend.","You must, it is filled with great thrills.","x",""
